novice,label,filename,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,ratio_8,ratio_9,ratio_10,ratio_11,ratio_12,ratio_13,ratio_14,ratio_15,ratio_16,ratio_17,ratio_18,ratio_19,ratio_20,ratio_21,ratio_22,ratio_23,ratio_24,ratio_25,ratio_26,ratio_27,ratio_28
SegFormer-B5 (rand),ID,zurich_000047_000019_leftImg8bit.png,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,27397079.002972,27397079.002972,27397079.002972,27397079.002972,25364766.416008,25364766.416008,22369621.333333
SegFormer-B5 (rand),ID,zurich_000048_000019_leftImg8bit.png,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,30011996.359358,30011996.359358,30011996.359358,30011996.359358,30011996.359358,30011996.359358,30011996.359358,27397079.002972,23726566.406063,22369621.333333,21221686.142648,21221686.142648,20234083.817726
SegFormer-B5 (rand),ID,zurich_000049_000019_leftImg8bit.png,67108864.000000,67108864.000000,67108864.000000,67108864.000000,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,30011996.359358,30011996.359358,27397079.002972,27397079.002972,23726566.406063,22369621.333333,21221686.142648
SegFormer-B5 (rand),ID,zurich_000050_000019_leftImg8bit.png,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,30011996.359358,30011996.359358,30011996.359358,25364766.416008,25364766.416008,25364766.416008,23726566.406063,21221686.142648,21221686.142648
SegFormer-B5 (rand),ID,zurich_000051_000019_leftImg8bit.png,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,30011996.359358,30011996.359358,30011996.359358,30011996.359358,23726566.406063,22369621.333333,21221686.142648,20234083.817726,19372660.347705
SegFormer-B5 (rand),ID,zurich_000052_000019_leftImg8bit.png,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,30011996.359358,30011996.359358,30011996.359358,30011996.359358,30011996.359358,30011996.359358,27397079.002972,27397079.002972,27397079.002972,25364766.416008,22369621.333333,22369621.333333,22369621.333333,19372660.347705
SegFormer-B5 (rand),ID,zurich_000053_000019_leftImg8bit.png,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,30011996.359358,30011996.359358,30011996.359358,27397079.002972,25364766.416008,25364766.416008,22369621.333333,22369621.333333
SegFormer-B5 (rand),ID,zurich_000054_000019_leftImg8bit.png,67108864.000000,67108864.000000,67108864.000000,67108864.000000,67108864.000000,67108864.000000,67108864.000000,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,30011996.359358,30011996.359358,27397079.002972,27397079.002972,25364766.416008,25364766.416008,23726566.406063,23726566.406063,23726566.406063
SegFormer-B5 (rand),ID,zurich_000055_000019_leftImg8bit.png,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,30011996.359358,27397079.002972,27397079.002972,27397079.002972,27397079.002972,25364766.416008,25364766.416008,23726566.406063,23726566.406063,23726566.406063,22369621.333333,22369621.333333,22369621.333333,21221686.142648
SegFormer-B5 (rand),ID,zurich_000056_000019_leftImg8bit.png,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,30011996.359358,30011996.359358,30011996.359358,30011996.359358,30011996.359358,27397079.002972,27397079.002972,25364766.416008,23726566.406063,23726566.406063,22369621.333333,19372660.347705
SegFormer-B5 (rand),ID,zurich_000057_000019_leftImg8bit.png,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,30011996.359358,27397079.002972,27397079.002972,25364766.416008,25364766.416008,23726566.406063,23726566.406063,22369621.333333,22369621.333333,21221686.142648
SegFormer-B5 (rand),ID,zurich_000058_000019_leftImg8bit.png,67108864.000000,67108864.000000,67108864.000000,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,30011996.359358,30011996.359358,30011996.359358,25364766.416008,23726566.406063,21221686.142648,20234083.817726
SegFormer-B5 (rand),ID,zurich_000059_000019_leftImg8bit.png,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,30011996.359358,27397079.002972,25364766.416008,25364766.416008,23726566.406063,22369621.333333,21221686.142648,21221686.142648,17935598.335972
SegFormer-B5 (rand),ID,zurich_000060_000019_leftImg8bit.png,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,30011996.359358,27397079.002972,25364766.416008,25364766.416008,25364766.416008,23726566.406063,22369621.333333,21221686.142648,21221686.142648,19372660.347705
SegFormer-B5 (rand),ID,zurich_000061_000019_leftImg8bit.png,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,27397079.002972,25364766.416008,25364766.416008,23726566.406063,22369621.333333,22369621.333333,21221686.142648
SegFormer-B5 (rand),ID,zurich_000062_000019_leftImg8bit.png,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,30011996.359358,27397079.002972,27397079.002972,27397079.002972,25364766.416008,21221686.142648,21221686.142648,19372660.347705,19372660.347705,18612650.014626
SegFormer-B5 (rand),ID,zurich_000063_000019_leftImg8bit.png,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,30011996.359358,30011996.359358,30011996.359358,30011996.359358,27397079.002972,25364766.416008,23726566.406063,22369621.333333,21221686.142648,21221686.142648
SegFormer-B5 (rand),ID,zurich_000064_000019_leftImg8bit.png,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,30011996.359358,30011996.359358,27397079.002972,25364766.416008,23726566.406063,22369621.333333,20234083.817726,17935598.335972
SegFormer-B5 (rand),ID,zurich_000065_000019_leftImg8bit.png,67108864.000000,67108864.000000,67108864.000000,67108864.000000,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,30011996.359358,30011996.359358,30011996.359358,27397079.002972,25364766.416008,23726566.406063,22369621.333333
SegFormer-B5 (rand),ID,zurich_000066_000019_leftImg8bit.png,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,30011996.359358,27397079.002972,27397079.002972,27397079.002972,25364766.416008,25364766.416008,22369621.333333
SegFormer-B5 (rand),ID,zurich_000067_000019_leftImg8bit.png,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,30011996.359358,30011996.359358,30011996.359358,27397079.002972,25364766.416008,23726566.406063,22369621.333333,22369621.333333,21221686.142648,21221686.142648,19372660.347705
SegFormer-B5 (rand),ID,zurich_000068_000019_leftImg8bit.png,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,30011996.359358,30011996.359358,30011996.359358,25364766.416008,25364766.416008,25364766.416008,23726566.406063,22369621.333333,21221686.142648,20234083.817726
SegFormer-B5 (rand),ID,zurich_000069_000019_leftImg8bit.png,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,30011996.359358,30011996.359358,30011996.359358,27397079.002972,27397079.002972,25364766.416008,25364766.416008,23726566.406063,21221686.142648,19372660.347705
SegFormer-B5 (rand),ID,zurich_000070_000019_leftImg8bit.png,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,30011996.359358,30011996.359358,30011996.359358,27397079.002972,27397079.002972,25364766.416008,25364766.416008,25364766.416008,23726566.406063,20234083.817726,17327434.176993
SegFormer-B5 (rand),ID,zurich_000071_000019_leftImg8bit.png,67108864.000000,67108864.000000,67108864.000000,67108864.000000,67108864.000000,67108864.000000,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,33554432.000000,33554432.000000,33554432.000000,30011996.359358,30011996.359358,27397079.002972,25364766.416008,25364766.416008,25364766.416008,25364766.416008,23726566.406063,23726566.406063,23726566.406063
SegFormer-B5 (rand),ID,zurich_000072_000019_leftImg8bit.png,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,30011996.359358,30011996.359358,30011996.359358,30011996.359358,27397079.002972,25364766.416008,23726566.406063,23726566.406063,23726566.406063,22369621.333333,22369621.333333,21221686.142648,19372660.347705
SegFormer-B5 (rand),ID,zurich_000073_000019_leftImg8bit.png,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,27397079.002972,25364766.416008,25364766.416008,25364766.416008,23726566.406063,22369621.333333,22369621.333333,21221686.142648
SegFormer-B5 (rand),ID,zurich_000074_000019_leftImg8bit.png,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,33554432.000000,30011996.359358,27397079.002972,27397079.002972,27397079.002972,27397079.002972,23726566.406063,22369621.333333,21221686.142648,21221686.142648
SegFormer-B5 (rand),ID,zurich_000075_000019_leftImg8bit.png,67108864.000000,67108864.000000,67108864.000000,67108864.000000,67108864.000000,67108864.000000,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,30011996.359358,30011996.359358,25364766.416008,23726566.406063,23726566.406063,22369621.333333,22369621.333333,16777216.000000
SegFormer-B5 (rand),ID,zurich_000076_000019_leftImg8bit.png,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,47453132.812126,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,38745320.695410,33554432.000000,33554432.000000,33554432.000000,30011996.359358,30011996.359358,30011996.359358,27397079.002972,25364766.416008,25364766.416008,22369621.333333,22369621.333333,22369621.333333,21221686.142648
